area_code,plan,n_sms,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,customer_service_calls,customer_service_rating,customer_hapiness,churn
1.0,3.0,205,1334.8659015442167,184,63.83369787487076,544.9835031878612,214,21.4582863854561,199.27017377912807,78,8.62087311659664,0,8,0.0419928749111513,0
2.0,2.0,411,643.8070692418503,224,65.06727056117151,819.9879847818083,129,22.76994162424175,178.47435523201833,60,0.0,22,10,0.0700053157037086,0
1.0,3.0,425,1419.397869708682,267,29.23410667310226,748.5473957418011,194,28.180237100190112,169.45303324046458,31,42.97926891269302,0,5,0.207395893786796,0
1.0,3.0,515,1258.1080225362996,114,42.689588591566405,732.1396472120405,91,31.937863312439536,190.85659659136616,60,15.748732391951645,18,7,0.7828508697902526,0
6.0,1.0,465,922.5371360580222,192,47.25645452874019,917.2320977577172,85,24.403939694211488,123.936482709086,40,0.0,2,6,0.6810746520544759,0
3.0,1.0,0,553.7202794230845,179,37.26128292112654,817.4570766527028,161,24.783093964294565,270.8567512687382,56,18.065258362264103,24,5,0.9206702252508064,0
2.0,2.0,419,1197.1126157606304,277,58.949415157450645,742.1415245366059,248,11.1803290891821,372.1700766997131,70,0.0,29,8,0.6472245635584849,0
5.0,3.0,799,771.508355753927,136,71.17000369357673,549.146298385481,141,24.793116334828166,130.86473011780475,69,0.0,0,10,0.671978955223713,0
4.0,1.0,324,1089.8810833057842,91,51.50366475658185,475.8902701937313,90,37.04853134822029,255.8313485353273,56,0.0,0,8,0.1411921861515267,0
7.0,2.0,130,1364.6623512657893,161,24.943281530173262,600.5085797834812,121,30.784928962989287,278.33732138725065,53,36.86645334657847,5,7,0.2964648637067629,0
5.0,1.0,497,1926.871792565544,139,61.548596983372114,904.7747053034998,164,26.9146182866955,143.62195286127897,55,8.734376457476785,33,7,0.622063269948309,0
4.0,3.0,360,1150.2799274829515,155,49.33364451713326,545.724651902867,197,37.717764353559765,207.80513409298973,63,5.158553214632764,0,5,0.1676688569827741,0
5.0,3.0,420,867.3954890528754,111,22.632908195021244,486.56205565366014,169,27.17848167831073,288.0204185901438,106,24.46598906944329,0,9,0.8160583128836965,0
9.0,2.0,276,816.1543785706137,145,37.76761321535978,486.596614863296,122,23.87582690763094,175.0280938064324,50,16.958483344581325,55,8,0.8819936502681247,0
6.0,3.0,0,1053.3635429841383,169,52.95682231054177,740.5578948148107,161,30.46665633575881,342.5843333265404,73,0.0,10,9,0.875328369314852,0
8.0,1.0,609,1281.5192769350203,96,45.21813248834729,312.206118414827,195,32.99868391255818,172.46808076852977,71,28.90184483871555,0,10,0.5123899286377818,0
6.0,3.0,356,1916.3667134895004,117,29.91356244464061,889.209892020911,109,35.43663660383919,195.4932829090632,75,0.0,0,6,0.9800793535049096,0
5.0,1.0,145,1439.3964256382076,96,57.65417023594673,325.853922190496,58,34.843381881327005,208.63113140091068,72,23.09182415252497,0,3,0.7183369552788422,0
5.0,1.0,929,1010.1205503044856,12,65.52770215873623,677.3131879109465,160,37.00968249477817,212.40843075782465,54,1.2689205967949375,1,10,0.6309868808408144,0
1.0,1.0,291,639.6839335897929,74,32.39252635929858,1104.2378920138249,148,28.722683455174828,149.0618960262855,82,59.49423356285836,0,4,0.5091111121060485,0
8.0,1.0,209,375.1510659575154,141,65.32701810608901,716.5062091687702,47,39.623033589105056,296.58249827320554,55,4.230839160322289,0,9,0.0813242526218394,0
1.0,2.0,402,986.5918738530054,262,78.07400537117698,949.4033773537944,113,25.939798403423207,152.75371612443038,61,0.0,0,10,0.5245837306762345,0
5.0,2.0,257,1232.491045235911,208,35.79823353589416,570.5769709193268,200,17.237679037698868,178.13662005446955,57,0.0,11,10,0.1990657410410488,0
4.0,3.0,364,1641.0869250462065,188,55.64542350851476,549.4789585311597,101,56.7812551088097,248.2541846887736,67,18.46028497612403,0,5,0.7525130357657092,0
2.0,2.0,587,894.8334828853606,92,41.15394940144426,524.288645714793,164,15.313025401208662,213.6675180827081,53,28.691387568899373,7,5,0.2266022796403044,0
9.0,2.0,354,1204.8263330583477,54,51.70988924787886,516.2051643320066,185,29.593871744077703,244.5372506878804,58,11.294088081057708,22,10,0.4356753216959619,0
6.0,3.0,361,755.3935340750937,131,60.45158457059833,627.3424650878763,82,32.874505038082525,72.21257552394222,69,0.0,20,8,0.9643334974335204,0
9.0,3.0,245,450.3772151630173,116,49.14283037959209,558.2774524602994,121,21.38753343062719,262.9654812225121,72,10.924001860954538,56,6,0.1192666949712304,1
2.0,1.0,619,543.4833538699479,145,32.48655839716631,608.2104142943429,127,25.905556558715727,148.64351178077598,67,58.80530637763391,8,8,0.7726589741747585,0
6.0,1.0,435,1350.8884844482236,165,51.98834365762532,873.7470779095487,198,31.93197780936936,314.503117401192,80,25.147439132506143,14,9,0.0124316522828832,1
4.0,1.0,619,839.9231520911704,252,53.12286449952014,584.2615339404781,58,22.63477568426013,256.0053139674216,70,30.906638063528927,1,10,0.5175915797850692,0
2.0,1.0,357,1437.2189087436273,0,38.023692517299615,96.56426441922471,104,21.371222648302016,238.16179839185816,68,51.4586357109602,0,6,0.2476690550157717,0
8.0,1.0,185,1027.3551961081184,110,51.31213331522531,775.8329179954841,47,31.40758149115756,336.8655885632011,66,6.138624022894817,0,7,0.1636374378498722,0
3.0,3.0,325,1005.781063724768,207,65.54099486980904,535.2913150030881,214,24.72372573425976,271.37996460160707,93,0.0,27,5,0.5557740468821575,1
4.0,2.0,435,1226.60051619969,113,18.37344005439729,491.0293184160472,130,41.64963133764251,257.0093449548112,95,29.57867281895109,0,2,0.1332534694919879,0
1.0,3.0,434,1291.4350875541904,157,57.96978390577448,813.9723037790361,166,18.13485344569064,199.98264789985365,51,0.0,28,8,0.2128534865622173,0
3.0,1.0,0,1190.0993168910557,115,45.30004469238429,861.4664191387732,277,22.791120278245312,196.92172979036127,74,0.0,38,9,0.8608753423166643,0
4.0,1.0,160,920.8967440208006,166,47.23447381769494,645.5627320472095,155,38.18978271978435,160.0280856153629,66,6.824697760979912,27,5,0.1095948582847077,1
3.0,3.0,90,819.6410055382187,137,27.23625219458995,526.4448823537589,108,31.53959753609279,204.66936270915025,33,18.304244395182582,0,8,0.4700031180927428,0
2.0,1.0,459,1037.3328489680923,108,59.73164898917421,617.4280468106101,100,24.3606241346858,363.11655634030507,32,7.08335583559398,35,7,0.4641691912684742,0
8.0,2.0,311,574.0360211607505,74,81.30125577385554,679.2177642188818,0,41.29958984026738,290.7160826225693,53,0.0,13,9,0.8711930556893361,0
1.0,2.0,157,1032.1407862534918,73,42.10986671401144,883.0870358097619,282,18.62660315931692,229.26279985153283,24,57.23915617726463,0,7,0.0355741130861797,0
9.0,2.0,86,1074.7507784504346,23,35.40208381120215,651.8307371162508,118,38.73077039502823,54.05322012224651,79,30.76808936963271,0,5,0.5848359549975232,0
9.0,3.0,262,837.0115338714827,140,48.29284463680504,588.2147834381658,130,23.343509101145536,145.46834945619284,93,0.0,6,8,0.0724764227308464,0
9.0,3.0,291,882.5882897803813,142,12.588335517982587,877.075155938454,193,52.24139090415488,121.37717440135054,92,0.0,16,9,0.2730741588672821,0
3.0,1.0,618,912.002437553954,110,70.01193678499335,372.68795954633,152,9.874953162112272,179.7484476378766,65,0.0,26,8,0.0654901333254522,0
3.0,1.0,137,407.8929820738352,185,15.512052256862294,446.1341767927312,121,21.81786323115866,176.978863179056,36,25.645771843587045,16,6,0.2301801966029228,0
5.0,2.0,569,298.8880573047641,186,54.401487679025806,445.5068884623768,110,21.542894410682017,234.1547058565463,69,22.99572613751657,53,9,0.2084262470130601,1
1.0,3.0,280,940.0152167577334,106,33.73803316583777,665.7066582963929,212,36.7360493200971,282.13391510813244,73,45.86518984309753,31,8,0.2052449677359535,0
1.0,1.0,361,729.3836996455823,111,75.3920518173051,598.1393632134475,77,36.79863531692954,208.2740449769615,70,9.989163906979602,0,9,0.3556078894253236,0
5.0,1.0,185,637.6656303239768,103,29.316354435750263,693.5295934059156,210,49.54818470835472,125.05610303800472,28,13.534681727350732,0,7,0.5140956660430311,0
1.0,2.0,272,1247.167368534543,193,30.565378780796067,584.5666868953075,98,32.5703225381488,261.99119284998653,66,19.78655412199026,0,10,0.5387556893601114,0
4.0,1.0,378,1353.7548562652678,158,51.8791275666098,856.8478365704733,172,19.960699975334315,138.88242816406398,87,43.25297327505898,0,7,0.8537914254064096,0
3.0,3.0,116,783.4398713577039,164,48.53986985021133,611.155532477289,142,26.579290967046425,295.1118066141468,83,23.69757352885968,0,8,0.7828998143547213,0
5.0,3.0,129,1099.1655345170457,142,24.008895753222603,599.3214353955373,145,26.490968426426043,239.02145267723893,24,12.30205806491082,32,6,0.0850057788371072,0
4.0,3.0,265,1243.6226245239338,192,30.029532831342586,942.8538058793484,81,17.990840674763202,286.344841009886,43,12.232319086409264,0,7,0.5119858892055262,0
6.0,2.0,511,1025.7717018181486,121,50.34684317360694,969.1407003673926,240,3.5169667989234146,241.79472881609053,73,5.312976165002454,0,5,0.9515053350323168,0
5.0,2.0,157,497.0167249907525,115,48.56631149889572,848.5759408436813,181,15.40324046274984,168.4049291317875,50,3.6605534260041295,0,10,0.1649053273614569,0
2.0,2.0,428,675.7575192697777,108,37.49537064460038,220.45254926112293,240,36.31684451303104,175.91601210135047,62,20.88152041848342,0,9,0.7861550442696441,0
1.0,3.0,0,1065.980923829372,144,36.27489850138952,395.007129630386,171,32.90264546312315,250.3490695825767,10,23.48522599017318,0,4,0.9144358166245964,0
4.0,3.0,355,522.0839050877145,145,25.780155416151025,1386.6255884555137,194,20.148216050962475,166.31346156579193,22,35.90655030875887,0,7,0.0242054487654027,0
4.0,1.0,630,207.0140879436012,172,39.415518669852666,864.2446912741042,137,35.31141926720628,234.3297869200707,42,44.19189695276353,30,7,0.6385912322296962,0
6.0,2.0,558,1017.861575581962,147,79.3138904292632,428.4666577875738,70,40.6463430990961,155.61240279813305,62,53.78314696547859,8,5,0.6532850323082481,0
9.0,3.0,143,1336.347840874825,130,49.70405560255827,358.431850947994,170,24.64999956683846,209.20048049242905,94,19.32038111371389,0,8,0.498013938062686,0
5.0,1.0,11,642.4819857086087,130,65.11170096562155,739.4233080118287,83,21.429885647259848,227.2785340497823,91,14.617626831563356,8,5,0.0015641246259484,1
3.0,1.0,230,754.2772090364338,32,32.43669859433091,406.794612525701,142,39.57433816882818,195.1684329572939,85,2.379677051049872,0,10,0.3964550628676329,0
5.0,3.0,195,1451.6562431423515,33,39.68001543175591,675.8821424863406,50,34.56666372710821,336.35647461282207,48,16.198940444805597,3,5,0.4013367235785283,0
3.0,2.0,175,793.4170430107907,223,49.75767545398888,362.10938212496495,146,23.221311224159432,240.1965907307163,119,0.0,67,10,0.7139698132244147,1
3.0,1.0,526,556.6582556416922,154,41.022731997130485,836.0524060356236,89,53.063264599682974,213.3014602100736,47,25.17142244015397,39,10,0.606268503085405,0
2.0,2.0,207,1465.2624054414346,148,31.928944213985105,760.6468405070505,211,25.276923999173835,293.7320340010864,79,30.753649828107047,0,6,0.5395410211815564,0
4.0,2.0,78,0.0,86,32.35076406712154,390.3896897433792,167,39.62909000162722,162.48562615894983,70,3.353565619091673,29,8,0.779396365867939,0
5.0,1.0,517,1106.104745099893,135,34.20676540433936,537.5593506365074,178,24.963824648187863,133.92253616624808,74,60.04167749137484,3,7,0.676781877883881,0
9.0,1.0,153,613.8970795637127,2,23.033432907625816,809.4006474837383,46,39.772743094046966,299.09912144595484,54,21.834840007162352,11,8,0.3582819242211594,0
3.0,1.0,210,775.231717887068,151,48.76649455465586,558.1028156651596,155,31.26506060948326,223.86012113877777,81,0.0,0,6,0.18140849081134,0
7.0,3.0,565,898.1048302463581,169,21.649731527890975,786.5874943001689,95,29.088789580862304,206.27534007543304,77,9.89562834416354,53,6,0.5412436833923147,1
8.0,1.0,401,1229.2552376950084,108,61.98580074494104,818.2184727931967,149,34.078503849843656,242.6166261762429,56,36.016073748354266,85,10,0.2290215799087018,1
8.0,3.0,409,1022.1360656214038,219,37.48023222575196,713.2696673273815,188,33.75875336430418,278.68919883028025,73,9.192917931497576,4,4,0.3598425267518331,0
2.0,2.0,0,652.5959941636145,178,47.27129286261145,380.4404470288574,160,22.731425684427965,161.7238664693216,77,20.720671120635544,0,2,0.5165536347100207,0
9.0,1.0,620,750.3621976134497,202,36.32574347343596,451.6652633184832,207,35.190520302898506,264.83310357327167,68,29.68884841170865,50,10,0.3037841314719546,1
1.0,2.0,0,1127.955711097776,186,36.16879377934232,819.1620847483,140,24.05015905767472,232.4095650445837,48,0.0,0,8,0.249744030455748,0
5.0,2.0,151,737.6468170914857,208,54.48616018172508,740.691472095672,157,25.398490647620644,254.1224554305502,41,2.0887220422829804,7,10,0.8770906697802495,0
6.0,3.0,465,717.4087683408334,124,57.75418854876459,344.5443203255535,111,24.076218962236908,249.42266664695856,83,0.0,23,3,0.7220164172720234,0
1.0,2.0,42,1082.6303050848417,175,50.96119460281527,770.2517799626573,109,14.091463717634236,187.65087481773588,62,14.789692658463675,25,9,0.9758475170179371,0
2.0,3.0,368,1027.4391848477735,112,60.10501210696016,494.9486569251874,156,42.165310228053,280.6163656080055,89,0.0,29,5,0.6171579484778121,0
4.0,1.0,344,296.3467641533587,106,34.779531948197764,416.7192838692643,227,44.28029518496945,268.1331717459728,39,21.35235066232634,3,6,0.92397084925784,0
8.0,3.0,371,749.2292771629538,143,60.197579886671015,757.7419629837658,222,27.92147434532267,201.48180292309263,36,13.50828695320726,0,7,0.8009389971593339,0
5.0,3.0,442,1263.1612570374512,202,47.958349310890746,746.066436392288,62,43.18020688182162,144.5563510501606,59,0.8631307599273699,23,7,0.8133647635347581,0
1.0,1.0,176,1261.593126679678,135,39.082011286899885,653.741585540538,216,45.82027090689884,248.6099009038132,35,0.0,32,9,0.5591618733521115,0
3.0,1.0,296,715.1703002283638,222,39.40890371207899,474.0731342440883,167,34.93992663884092,107.89032592395009,45,0.0,0,5,0.0356948329531732,0
1.0,1.0,361,797.7316700912771,144,58.47149501102423,684.142156169123,128,17.20211683830682,207.11312352263516,30,57.98887350774771,38,10,0.3401009633747692,0
5.0,3.0,0,1009.8427167177792,140,35.39024310731465,998.7056577764706,53,25.976536775366476,307.22675641812884,28,12.250274526725542,0,7,0.5343017609031927,0
7.0,1.0,0,1580.0550658222835,127,43.43587559358483,651.4401827108708,148,39.02828819038043,311.48100866393696,70,4.730108313364359,32,7,0.3615079212988241,0
6.0,1.0,482,703.5918941737317,124,45.55297791529039,822.3714015557398,122,37.78351730782036,26.010539463565312,57,46.25332249484158,0,7,0.0593446653181986,0
2.0,1.0,311,1523.4483053553888,17,44.37551672536617,679.3525150627643,247,40.24274021460376,250.0729178495744,62,33.84246077608354,25,10,0.6361444607539638,0
7.0,2.0,133,1345.8629135909216,105,53.66927528646352,505.2913800491469,170,23.16531313738973,198.9113568036817,57,33.522313491216494,35,7,0.9148355296371932,0
8.0,1.0,290,1249.5286070569862,235,50.34710951624959,448.4076654323149,209,32.55229329823321,209.4199300902117,68,39.56629825246315,0,10,0.6847968636179013,0
1.0,2.0,0,600.259141381209,187,48.65012663903872,659.5798443080754,170,25.94436087748993,172.21164578143637,54,34.318401344864434,0,6,0.3127928110722147,0
6.0,1.0,294,860.48883033468,172,13.146335621670453,502.6650976298952,112,20.665655385545424,295.88220490288097,95,0.0,33,8,0.8981348022186338,0
3.0,3.0,249,1622.5703402778322,238,54.18054029239807,572.0037408589492,190,23.179016467036668,268.0070923200049,85,17.182331761194824,5,7,0.0805013441986507,0
9.0,1.0,329,967.0893086261916,72,58.87663193666249,433.9861986382014,186,28.770764758843647,200.9012727223624,69,0.0,0,7,0.7786773678332325,0
9.0,3.0,327,537.12291110411,202,48.80749864197063,237.7962350260178,35,34.86758620815958,335.0279869267496,25,0.0,0,9,0.258069085334901,0
9.0,2.0,63,681.0122646971647,75,35.640253337127,57.3274947363066,200,13.90092324024685,131.6340966962003,73,15.611953015614208,28,8,0.1870160193586608,0
7.0,2.0,673,602.2519937144854,185,32.67921673661936,869.775653800375,242,31.5838782615514,156.2812227827487,20,28.86091047449786,12,7,0.4719194669188077,0
4.0,2.0,91,1363.8588756599097,122,40.56315246895877,640.0803267051177,312,17.806935170125804,192.54221756320868,64,42.12686871492424,23,6,0.4393714375131472,0
5.0,3.0,247,1150.780570267514,88,19.57567238128818,478.04300808497993,172,2.740173990390736,192.31325577208676,30,30.197207050010377,0,10,0.2323869039083926,0
3.0,3.0,310,751.0155468841059,148,28.539814337499703,590.1827783466928,54,25.01732384018357,125.00411650754744,66,36.25520091731893,15,7,0.2783501884251148,0
8.0,1.0,0,216.36754632689625,187,57.529099618489695,684.7453138811914,153,32.88767999739172,194.75834174112777,61,0.0,0,10,0.1448280455083297,0
1.0,2.0,1070,745.1932962990317,6,20.295500460975443,722.6429201890271,110,26.55981061629233,195.6637434661301,48,7.377428490362591,50,7,0.6152798243202755,1
8.0,2.0,308,427.049088767856,164,41.1017514951461,518.0319662109011,219,32.257938889669404,296.8160960501048,16,9.051941289552635,21,9,0.2483004018458792,0
4.0,2.0,134,847.9557453387198,181,48.96286991545734,969.2195461571002,155,23.83920399427848,324.59977629545745,59,17.02495381297571,0,10,0.0518367178419778,0
4.0,3.0,625,834.8116904791616,205,20.584808940232087,532.3066962465098,206,35.96901642338273,146.0400022563965,62,22.069275826757703,29,8,0.3786003525640378,0
5.0,3.0,515,1081.4858426504832,45,43.24591270024511,682.627154641415,100,22.973978384760887,308.9085818682952,86,11.810534144725256,6,10,0.4612792162706091,0
4.0,2.0,538,1249.567072076876,78,46.01825868540256,445.6858175518502,167,17.135121906475497,184.7234538218533,21,0.0,0,9,0.9671863504465892,0
7.0,2.0,412,866.1871935638183,166,64.61114241545305,437.8535792872679,106,35.86932012564951,173.30692078497606,54,0.0,0,10,0.8203411455824415,0
1.0,2.0,19,1413.7221225333096,123,48.38819857226459,758.8842730488196,136,21.2238172810374,194.3336434708485,51,0.0,24,2,0.3219720230691325,1
7.0,3.0,236,379.0980925892612,165,69.83480417622876,570.4972795577677,70,21.463675500441013,226.77822997575967,39,0.0,0,10,0.5231472638468285,0
3.0,2.0,617,1273.464313458882,112,53.06880554281822,704.8904020038908,232,34.30775567342556,162.2606301010698,35,0.0,0,5,0.6448851393642869,0
5.0,2.0,192,975.4581895399506,76,14.437456497325762,995.2559914672506,194,41.29977005327152,251.20949779772636,44,56.18963086644367,0,8,0.3763809987663878,0
7.0,3.0,309,443.4877118069908,57,45.72964658930127,502.0095091477958,89,32.59496925700801,246.3234290520052,76,1.4891147042317068,0,8,0.9882995495975024,0
5.0,1.0,219,1366.5426496577172,130,35.00580990077321,496.9148503554998,99,42.8612527894962,223.58725959995468,66,11.28925092237878,0,7,0.3050967229852942,0
8.0,3.0,311,699.2591366342174,194,42.574613365963074,701.0581385667922,190,38.03043463127752,275.0206072751125,55,0.0,0,8,0.2701969892476176,0
1.0,2.0,279,1430.2832046311364,95,49.366607527184655,343.8861932567092,209,30.29488341684405,240.0181440096657,46,30.095076729303194,0,6,0.9986762099142332,0
1.0,1.0,482,553.4226669254335,133,43.33318594266312,783.8942459915605,153,49.30113459219972,248.57189885013497,26,33.98844825396875,13,0,0.2702421027807056,1
5.0,3.0,94,1080.9345786269023,190,40.822522858940125,504.2325893818057,136,32.54741434744063,293.1571811668822,44,0.0,0,2,0.3423745191831805,0
7.0,3.0,286,1119.191315894018,79,45.63539415171072,389.95616064378686,72,36.23658144603248,183.60266770471492,42,31.151034191465413,0,7,0.4005022376225056,0
5.0,2.0,358,800.3376344462108,120,37.35326898753864,380.5489038891253,245,42.11027143859772,223.1374578271933,67,0.2293894367096581,0,5,0.1739075854363387,0
5.0,1.0,0,466.6151186252533,201,67.25408110658711,601.1567461370212,143,24.53507246913856,164.78464837794724,101,0.0,0,10,0.8834653948472708,0
6.0,1.0,0,1375.1538589002837,147,34.816308440209845,320.48353638276507,171,36.851820498643264,106.62603966704064,38,38.3006478609536,31,5,0.9443576711262726,0
6.0,3.0,340,1304.9792925535176,154,31.60342352127947,548.6631386496587,372,37.85897516560876,192.73142546336092,55,2.754831226668933,27,7,0.4665636321377242,0
1.0,1.0,398,709.3505764446022,140,51.30815373577559,555.7790556667258,165,27.6800231333374,249.2949423698373,90,12.976256437340664,0,6,0.8890339311269908,0
3.0,1.0,338,1189.185142039199,158,44.48630217303968,354.6840443894686,134,26.175334297965165,84.3192530708586,59,32.846528205070456,0,6,0.9004750597710833,0
6.0,3.0,226,1660.4496617454763,157,64.33926765966706,483.8425337841955,152,24.52997510676639,171.4964481338889,50,0.0,72,8,0.5753257652871354,1
5.0,1.0,0,1041.6602091088614,114,66.08237293730029,515.2892412469924,136,15.07129200014947,136.5025920456168,40,0.7035647359234788,0,3,0.7476304337488499,0
3.0,1.0,328,241.2220988466929,236,47.19312339952345,611.4677543217726,254,3.279995393202741,225.3724594187282,66,8.12997679358735,61,10,0.6330311725895866,1
1.0,2.0,313,1196.7912182163486,172,45.36997432060298,667.1795555150827,91,48.93450914959069,188.0437800642924,43,7.278852182628184,16,8,0.734091186156767,0
1.0,1.0,176,1025.408269629172,136,53.665530653561255,797.6628517510318,51,41.629086918862455,245.9005702058469,24,26.716947254167746,26,6,0.1936038083919069,0
4.0,1.0,113,544.2093329246554,0,32.7925674550096,276.0703582457672,92,29.14270035023204,153.0458746285283,66,11.124318115991471,30,7,0.7680252966495127,0
4.0,2.0,198,515.653128969423,168,44.65895555269893,1183.074626610025,117,33.95557747009021,282.84580348425465,41,8.14962520798093,0,8,0.1034759802619652,0
7.0,3.0,244,827.8173486716111,235,40.74491692116221,547.6256880624861,117,42.7185999351948,245.8822042703881,39,0.0,10,7,0.550295748325199,0
6.0,1.0,185,1053.0347783177594,111,54.35768926727714,190.41552396314893,73,16.33028434115735,123.67930309843786,47,8.853574426498014,0,6,0.9642274150084522,0
7.0,3.0,40,878.5117330442041,101,27.825574533716104,718.0547871934835,158,17.387535990145224,173.07168690523048,59,2.431785179642637,6,3,0.2370065703371578,0
4.0,1.0,179,829.1270503016441,180,56.90453138853725,761.8624056861614,144,34.28777654585288,286.29560590680364,65,0.0,10,10,0.3012957718068678,0
2.0,2.0,421,1729.9847276201435,193,45.40318236559308,607.6425117921161,131,34.73704207103442,275.92250068628726,76,1.765859107583711,0,9,0.932099618016613,0
1.0,1.0,518,1115.6864067204883,367,50.07149162270375,509.35741897526543,171,23.717467572749744,193.92291721558908,80,0.0854586859900959,11,8,0.8677462035204585,0
5.0,3.0,705,1677.1993842737822,109,27.258559259553795,527.6339962240145,175,42.47401380722699,230.29373968621184,53,16.958328124172326,48,9,0.6758610199727584,0
5.0,1.0,357,620.7557623903607,204,41.14670850972051,840.3677663118051,89,18.12242383350252,279.56307836775056,31,0.0,32,7,0.2250933781843399,0
9.0,2.0,531,544.5326865263698,176,43.636674441534986,710.7887776832328,197,28.41221280304004,256.8639199546255,27,9.038429820957164,0,8,0.8680333426207084,0
6.0,1.0,408,1234.9830992626644,142,34.85761976075856,770.1791966327406,149,20.29751101407103,244.6049849582612,75,1.122665851007409,0,9,0.8055125750250081,0
8.0,3.0,479,1651.716605002527,152,40.41990998705085,471.4562963633417,175,12.005034012039848,222.9127578074173,74,6.430092310640525,0,6,0.6331902167026949,0
1.0,1.0,437,1124.4179399562645,218,37.27624986075572,499.9130605170536,233,34.150556494852374,171.46961023793975,67,34.409707418049344,0,6,0.4581779636001857,0
7.0,1.0,486,535.2942380039804,87,33.79721690924802,662.2846153748447,177,6.922082666795324,138.51664179752112,47,28.15227894152613,5,9,0.4885752605365607,0
5.0,3.0,110,1358.9997717358476,198,45.35987117427291,620.2032507971387,169,26.90285787033834,208.64910656220675,50,63.53998625175687,0,8,0.2394458430739546,0
3.0,3.0,363,530.6522776582767,121,41.04901198286463,460.1517907104816,158,35.035753647438646,164.87055346892564,87,0.0,0,9,0.8692702503529418,0
3.0,1.0,30,819.0247307501741,296,47.91658398881332,1059.0369301031349,236,26.09750199977345,272.8326241501352,59,54.461597088314434,0,8,0.890783851120462,0
1.0,3.0,75,636.4993896483732,150,49.0794235442839,461.8010199695251,286,51.23260139037036,169.4868860379067,52,2.4717140867562035,0,6,0.959347434575056,0
6.0,1.0,605,1292.9019450837034,46,25.532499007145297,649.7263741603342,190,36.5806875005799,191.84881038790343,52,0.0,0,9,0.0731851015476845,0
4.0,1.0,294,1252.915723228438,96,48.94913081095045,411.9691166921781,99,33.430218151647644,281.73971486286587,51,23.40536022083576,30,9,0.5641282335729689,0
8.0,1.0,189,900.7771044740972,129,45.35496810664404,654.5371860109551,138,36.9538695817914,81.02731223095184,59,0.0,0,6,0.1747749145407447,0
9.0,2.0,224,504.27236346564297,148,31.02352452177076,569.2188258448763,186,29.31865638999565,230.1683742867052,50,47.10557799527634,0,4,0.4845050222938335,0
7.0,3.0,361,861.5530115862645,59,56.33417696592337,457.3550913508441,116,30.79212442910352,135.80183344249284,64,1.0323246320014725,40,7,0.2243176424197758,0
7.0,1.0,326,710.4297793331425,218,41.6390201603539,1075.9128890300744,135,28.30735374755444,264.7922881823372,46,21.80938033757115,30,8,0.0048606682235184,1
1.0,1.0,356,996.1233894931858,188,64.30976427545532,636.1289990134381,38,39.98568683226455,179.7566961714803,38,0.0,0,6,0.5063761712853465,0
1.0,2.0,0,1032.9826130547965,189,43.29145070306272,404.7112367202524,93,39.48849246394449,198.83486875676869,45,31.297939471227817,0,9,0.3122066934421625,0
6.0,2.0,881,736.583401021637,222,54.436098585084494,521.3163427675684,96,41.84849209447096,218.0035165161392,88,66.83488824966932,23,9,0.1944683008209846,0
1.0,3.0,803,895.8773509823167,211,62.52908658570295,183.12867638432104,153,31.645787343030683,262.68003401405974,58,0.0,46,5,0.3031626538661482,1
9.0,3.0,693,793.3467070281996,116,55.34793739106022,646.7949132432514,291,31.98701099638409,291.3997148961595,51,71.66230342927719,0,10,0.1730908514071025,0
7.0,2.0,490,1133.3621323950013,180,72.96794603491308,737.5245349735609,158,18.87922458216053,183.47270687709477,60,0.5181995012635712,0,7,0.0383651809591035,0
4.0,2.0,248,1192.8745513978931,42,33.62323177252166,785.9820990907937,112,22.54902200865921,205.8013684232811,64,73.83231485448704,0,10,0.4965628167637037,0
8.0,3.0,170,938.1014882289188,239,55.81714718477539,151.45262941758585,164,38.658958773311056,164.86189624271623,68,0.0,0,5,0.8155691404017972,0
6.0,2.0,3,670.3004564568354,191,69.78403413956757,816.376798398427,143,24.128661796020022,182.742034195518,77,68.15035057891151,51,6,0.8945451281363777,0
9.0,1.0,445,297.75651769366976,182,45.22716334518724,554.7579177990912,176,31.661069319702797,243.23777526840564,119,29.455657025506056,0,8,0.0455907091825046,0
7.0,2.0,0,1402.0943789194307,130,31.82073789233382,781.0231113990158,115,16.88794115866311,232.59555525330407,78,19.79722678969722,0,8,0.9514203947069312,0
3.0,3.0,177,1146.720054858303,132,53.378028888077246,271.95513342537714,136,21.787593830102846,321.7075837517588,70,0.0,0,6,0.7314025120558639,0
9.0,1.0,578,476.52616004088657,171,49.62234090472884,762.5038235068889,209,29.053630030193847,139.9489265361564,58,0.0,42,8,0.2229254034601598,0
9.0,2.0,358,532.3141892282424,108,45.51152823200088,829.0017002938455,105,41.67534029648362,242.2694084653048,62,20.676034903118065,0,8,0.992833473485994,0
8.0,1.0,141,1131.5238795337573,132,47.06151631314717,550.6459924532599,161,27.45896374447925,141.16471453480673,68,12.940406160691646,50,5,0.0451679063759512,1
7.0,2.0,719,1185.7807058630965,69,30.151855061573563,729.1573562304372,170,36.57412990731766,66.62891125499934,55,34.08064187948534,6,5,0.3974620663272192,0
6.0,2.0,522,1000.2496288946304,113,24.66782664379641,368.1937102271488,149,20.363165801744334,287.5780890042534,32,0.0,0,10,0.5934385154503811,0
